Report generated on: 04-02-2024 16:48:16
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.119-2-LUX-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-LUX-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-LUX-TST.A","        Metallurgical coke (Mst)","2515.47142","2040.37581","1878.33624","1796.7653","2096.59362","2043.68274","1864.00621","1444.0261","1578.50792","1629.21418","1595.04257","1481.50464","1301.82811","1355.8413","1096.79845","574.30351","499.34643","273.37288","0","1.86243321363","1.10916526589","1.46464701317","2.1993619813","2.72328882199","1.70194349149","1.67214584757","1.63318359831","1.26899249972","2.14943284985","1.27164355527","1.07542135217","0.91129841627","0.8746168464","1.61222207135","0.77172282176","0.99338964659","0.90579568475","0.64392430729","0.42167105354","0.432430040064","0.16121945136","0.16039602579","0.79476551"
"","Macau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-MAC-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","2.31485","0.03968316","0.05630819942","0.05842243","0.00716942424","1.90909509824","1.52104119277","1.46491754912","1.24282877456","1.02074","1.17396","1.13648","1.05381","1.51127","1.72512","1.34592","1.32608","1.46938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.11-2-MAC-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-2-MAC-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-MAC-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-2-MAC-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","2.31485","0.03968316","0.05630819942","0.05842243","0.00716942424","1.90909509824","1.52104119277","1.46491754912","1.24282877456","1.02074","1.17396","1.13648","1.05381","1.51127","1.72512","1.34592","1.32608","1.46938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-MAC-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-MAC-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Madagascar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-MDG-TST.A","        Coal (Mst)","11.02311","13.22774","13.22774","12.12542","7.71618","4.41579004739092","12.12542","13.22774","13.228500470466413","14.33005","12.646802630000202","12.179423190000087","13.211185349999878","10.9128690000003","13.227739999999653","9.19877694999998","10.012602502209965","15.088430303100388","8.472461584069949","3.3396542769699478","4.107096829000031","15.589347524849867","10.671172100160357","13.880913632079924","18.357898297750328","18.79328319000039","15.08100000000039","11.235845829999509","14.552696619999907","15.899719439999508","38.273305510000064","133.19211729999586","289.97256629000015","414.6317","426.59397","425.57057602636","397.27978050673","563.41819434076","460.9051655153","523.71066888052","161.60135217105","471.94774884455","563.28041"
"INTL.11-2-MDG-TST.A","            Anthracite (Mst)","0.2447574218658613","0.29370908387124217","0.29370908387124217","0.26923314184842134","0.17133026191818115","0.09790310197050098","0.26923314184842134","0.29370908387124217","0.29370908387124217","0.3181848038538022","0.28080993535991","0.27043223008731","0.29334150399098","0.24230962782734","0.29370908387124","0.20424988325446","0.22232008703611","0.33502389987848","0.18812275793079","0.074153770646802","0.091194085083021","0.34614627893156","0.23694298356109","0.30821216822935","0.40761925248255","0.41728654998267","0.33485891723471","0.24948101378223","0.32312845520976","0.35303778502845","0.84982147351447","2.9574012454927","6.4385584228923","9.20649","0.04438","0.0775364854","0.118608556","0.03747854","0.07128418308","0.36732606823","0.86471259105","0.87667265455","1.10231"
"INTL.130-2-MDG-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-MDG-TST.A","            Bituminous (Mst)","10.763143155008136","12.915779597339345","12.915779597339345","11.839456494092751","7.534203137754289","4.305263120500442","11.839456494092751","12.915779597339345","12.915779597339345","13.99209293642396","12.348542939318","11.892186083546","12.899615368929","10.655502056938","12.915779597339","8.9818348146611","9.7764672660872","14.732587748524","8.2726487265982","3.2608925313512","4.0102358700954","15.221691437637","10.419505288957","13.55354891173","17.924949256949","18.350066118054","14.725332680222","10.970861865289","14.209488702595","15.524743602956","37.370675446357","130.05094076159","283.13391066626","404.85311","425.58315","424.68953271266","395.610681444","563.24293146","460.69429581692","523.22992393177","160.73663958","471.07107619","562.1781"
"INTL.119-2-MDG-TST.A","            Subbituminous (Mst)","0.015209423126003594","0.018251318789412677","0.018251318789412677","0.01673036405882791","0.010646600327530653","0.012623824919978","0.016730364058828","0.018251318789413","0.019011789255825","0.019772259722236993","0.017449755322293","0.016804876366776","0.018228477079899","0.015057315234961","0.018251318789413","0.012692252084419","0.013815149086655","0.020818654697909","0.011690099540958","0.0046079749719457","0.0056668738216101","0.021509808281307","0.014723827642266","0.019152552120574","0.025329788318779","0.025930521963722","0.02080840254368","0.015502950928278","0.020079462195146","0.021938052015058","0.052808590128593","0.18377529291316","0.40009720084783","0.5721","0.96644","0.8035068283","1.55049050673","0.13778434076","0.1395855153","0.11341888052","0","0","0"
"INTL.14-2-MDG-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-MDG-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0315481122"
"","Malawi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-MWI-TST.A","        Coal (Mst)","71.65024","52.91095","67.24099","59.52481","57.320185","67.79211","65.036335","66.207536875","68.34323","70.54786","70.54784","63.93398","66.1386","69.44553","70.54784","69.44553","73.85477","76.05939","73.85477","75.2106113","76.1365517","74.374945698903","72.613339697806","67.722504848903","62.83167","64.337332816968","68.35708244254","66.1386","62.0931223","60.62705","69.665992","91.660273199","90.609882","91.161037","83.224405","93.5310035","89.36537401","93.017878195","96.67038238","93.49039991115","79.39557971664","71.60212345561","54.635172681347"
"INTL.11-2-MWI-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-2-MWI-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-MWI-TST.A","            Bituminous (Mst)","71.65024","52.91095","67.24099","59.52481","57.320185","67.79211","65.036335","66.207536875","68.34323","70.54786","70.54784","63.93398","66.1386","69.44553","70.54784","69.44553","73.85477","76.05939","73.85477","75.2106113","76.1365517","74.374945698903","72.613339697806","67.722504848903","62.83167","64.337332816968","68.35708244254","66.1386","62.0931223","60.62705","69.665992","91.660273199","90.609882","91.161037","83.224405","93.5310035","89.36537401","93.017878195","96.67038238","93.49039991115","79.39557971664","71.60212345561","54.635172681347"
"INTL.119-2-MWI-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-MWI-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-MWI-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Malaysia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-MYS-TST.A","        Coal (Mst)","92.5940400000006","173.0626699999993","163.14188000000533","408.3622699999958","449.1246399999975","460.287538053333","468.480909218794","572.0978740103462","455.25289803265747","2093.282972324566","2319.2553500335503","2731.519773248113","2868.2059675108826","2397.5242500000822","2663.176701929542","2917.8104523508573","2932.1387993598023","2836.239144777399","2743.6529799999726","2664.488242800002","3760.5889940000507","5397.067785936564","6826.123105431939","7125.29697024571","10653.091413117949","12038.32750999884","12367.918199999993","15457.693130000387","17104.54426999953","18282.913659998958","25839.24871000011","25829.32791999965","27770.49582999982","26344.2477856792","26852.2715999993","30434.77909999956","33023.0029799994","36318.8084674804","38958.54660070997","36820.25810496039","37563.3881076307","36224.58411098973","37722.77815137067"
"INTL.11-2-MYS-TST.A","            Anthracite (Mst)","0.89836230330511","2.0474575419558","1.5384454609643","4.1600912158339","4.5753479372092","5.9824639726794","4.5320581072906","5.5249280991092","6.1556120863716","20.216632657124","26.59152381109","23.96381409175","25.300127980988","19.842577072454","23.155288008588","22.391680086434","31.543745943116","24.390536162899","24.52529054405","23.525862505818","34.609407248388","47.467217568","61.313226309189","61.593964586275","97.040061505451","113.91974998427","122.18514341455","150.07142067364","173.22670868223","162.5698860108","165.71997806034","245.713316056","221.91770617676","259.45912414378","229.03946432774","150.88154505138","168.06738358157","238.36718729692","265.01961402295","277.30833834352","199.56113205699","159.05849716603","511.40325407748"
"INTL.130-2-MYS-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3840933367819e-13","598.2891135919","2349.1150827109","3408.4480992518","2515.008119107","6645.6276781385"
"INTL.12-2-MYS-TST.A","            Bituminous (Mst)","0.035218669881488","0.080266871173483","0.060311972821029","0.16308885476194","0.1793682437483","0.23453168388359","0.17767114423342","0.21659481717522","0.24131964263285","0.79255653208853","1.0424726141146","0.93945800541016","0.99184577541115","0.77789235917594","0.90776120211745","0.87782533411599","1.2366155292903","0.95618687270528","0.96146967458531","0.92228890529066","1.3567992381143","1.8608664450521","2.4036741844664","2.4146800210508","3.8042801649915","4.4660178336924","4.7900476394744","5.8832787216314","6.7910399237488","6.3732584582203","9.36849631377","15.24108370345","17.74042612353","10.10492316933","3.14207182333","11.80024839158","17.06857920163","4.70444743648","82.27620675648","172.81162661367","153.44208551804","209.29392970035","3483.3150816108"
"INTL.119-2-MYS-TST.A","            Subbituminous (Mst)","91.660459026814","170.93494558687","161.54312256622","404.0390899294","444.36992381904","454.07054239677","463.77117996727","566.35533510441","448.85483433631","2072.2700654599","2291.6164636419","2706.6120943991","2841.9093412653","2376.9001316788","2639.1093946484","2894.5368292812","2899.3526372473","2810.8879365192","2718.1617097785","2640.0357651728","3724.6164231231","5347.7309730856","6762.3949299312","7061.2769990058","10552.229226564","11919.920793259","12240.920540085","15301.710833683","16924.494666401","18113.940620241","25664.153511535","25568.311548372","27530.815361592","26074.614911232","26619.651859247","30271.558321059","32837.747835459","36075.058581404","38012.773673982","34020.763319987","33790.921983482","33336.085053255","27078.620879775"
"INTL.14-2-MYS-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0.0010159896518528","0.0011319673429926","0.0037176754532352","0.0048899664456123","0.0044067518525839","0.0046524891832311","0.0036488896525107","0.0042580704364623","0.0041176491073402","0.0058006400959401","0.0044852225947777","0.0045100028370425","0.0043262160933237","0.0063643904482287","0.0087288379117747","0.011275007083239","0.011326632584835","0.017844883505469","0.020948921877253","0.022468860968408","0.027596922115212","0.031854992551674","0.029895288938963","0.006724091","0.0619718682","0.02233610753","0.06882713409","0.43820460123","0.5389854976","0.1191817572","0.678251343","0.18799235664","0.2597373053","11.01480732187","5.13851176135","3.81125776889"
